CollEn	particle	centrality	mass	beta	betaErr	temp	tempErr	n-v_prof	nErr	norm	normErr	dETdEta_data	dETdEta_d_err	dETdEtaLeft	dETdEtaLErr	dETdEtaRight	dETdEtaRErr	dETdEtaTotal	dETdEtaTErr	dETdy_d	dETdy_d_err	dETdyLeft	dETdyLErr	dETdyRight	dETdyRErr	dETdyTotal	dETdyTErr	dNdEta_d	dNdEta_d_err	dNdEtaLeft	dNdEtaLErr	dNdEtaRight	dNdEtaRErr	dNdEtaTotal	dNdEtaTErr	dNdy_d	dNdy_d_err	dNdyLeft	dNdyLErr	dNdyRight	dNdyRErr	dNdyTotal	dNdyTErr	Npart	NpartErr
27	pi-	0	0.13957	0.822915	0.0286206	0.0770766	0.00845944	3.77249	0.495867	52766.3	25636.6	62.7871	4.18436	10.1674	0.981251	0.0396633	0.00347042	72.9942	5.16908	65.2261	4.34588	13.7819	1.44709	0.0397407	0.00347682	79.0477	5.79644	110.027	7.26846	43.6307	4.57119	0.017637	0.00347042	153.675	11.8431	115.817	7.65386	43.6307	4.57119	0.017637	0.00149838	159.465	12.2265	343	2
27	pi-	1	0.13957	0.824285	0.0262318	0.0771615	0.00787179	3.9332	0.498347	43937.6	19941.3	51.6956	3.44588	8.51133	0.792172	0.0331283	0.0028431	60.2401	4.24089	53.717	3.57977	11.5422	1.16677	0.0331929	0.00284834	65.2923	4.74938	90.86	6.00356	36.5414	3.68619	0.014723	0.0028431	127.416	9.69259	95.6719	6.32394	36.5414	3.68619	0.014723	0.00122684	132.228	10.0113	299	6
27	pi-	2	0.13957	0.815716	0.0285068	0.0797247	0.00859624	3.83543	0.546353	27737.5	13062.1	38.7561	2.58392	6.03021	0.574142	0.0257827	0.00234783	44.8121	3.16041	40.2506	2.68288	8.14983	0.841615	0.0258329	0.00235215	48.4262	3.52685	67.6484	4.46925	25.8022	2.66065	0.011451	0.00234783	93.4621	7.13224	71.1893	4.70493	25.8022	2.66065	0.011451	0.00101096	97.0029	7.36658	234	9
27	pi-	3	0.13957	0.814307	0.0263516	0.0800923	0.00802346	4.00952	0.559635	18757.3	8252.36	26.1702	1.74438	4.15255	0.3829	0.0170795	0.0015472	30.3398	2.12883	27.1889	1.81185	5.61305	0.5602	0.0171127	0.00155004	32.8191	2.3736	45.9131	3.03329	17.7716	1.77131	0.00758543	0.0015472	63.6923	4.80615	48.3328	3.19436	17.7716	1.77131	0.00758543	0.000666205	66.112	4.96634	166	11
27	pi-	4	0.13957	0.805646	0.0239386	0.0826719	0.00750024	4.27372	0.626948	10813.6	4289.05	17.0458	1.1359	2.68091	0.234562	0.0110878	0.0010353	19.7378	1.3715	17.7133	1.18011	3.61595	0.340868	0.0111094	0.0010372	21.3404	1.52202	30.014	1.98277	11.4494	1.07857	0.00492134	0.0010353	41.4683	3.06237	31.6012	2.08842	11.4494	1.07857	0.00492134	0.000445059	43.0555	3.16743	114	11
27	pi-	5	0.13957	0.804993	0.0240235	0.0817021	0.00738602	4.35673	0.623579	7228.23	2885.88	10.5227	0.700734	1.72283	0.153287	0.00627578	0.000581557	12.2518	0.854603	10.9418	0.728496	2.32701	0.223188	0.00628802	0.000582626	13.2751	0.952266	18.6962	1.2351	7.36829	0.706058	0.00278956	0.000581557	26.0672	1.94174	19.6974	1.30178	7.36829	0.706058	0.00278956	0.000250586	27.0685	2.00808	75	10
27	pi-	6	0.13957	0.938603	0.398263	0.0380564	79127.7	5.06714	79127.7	275014	1	6.19586	0.41233	2.10317	0	0.00229115	0	8.30133	0.41233	6.44957	0.429149	3.17352	0	0.00229574	0	9.62539	0.429149	11.169	0.738007	9.88495	0	0.00103304	0	21.055	0.738007	11.7806	0.778766	9.88495	0	0.00103304	0	21.6666	0.778766	47	9
27	pi-	7	0.13957	0.791731	0.0222229	0.0822843	0.00668684	4.74987	0.691324	2399.82	872.518	3.35994	0.223435	0.589384	0.0506054	0.00159145	0.000150024	3.95092	0.27419	3.49909	0.232659	0.796501	0.0734806	0.00159457	0.000150302	4.29718	0.30629	6.1042	0.403272	2.5223	0.232507	0.000709622	0.000150024	8.62721	0.635929	6.43985	0.425637	2.5223	0.232507	0.000709622	6.49302e-05	8.96286	0.65821	27	8
27	pi-	8	0.13957	0.789503	0.0267248	0.0784821	0.00716321	4.31791	0.597056	1476.17	608.31	1.62944	0.108361	0.306664	0.0279647	0.000584376	5.30375e-05	1.93669	0.136379	1.6985	0.112942	0.416084	0.0410035	0.000585534	5.31375e-05	2.11517	0.153999	3.00028	0.198325	1.31751	0.129599	0.000261958	5.30375e-05	4.31805	0.327978	3.16775	0.209492	1.31751	0.129599	0.000261958	2.31615e-05	4.48552	0.339114	14	6
27	pi+	0	0.13957	0.814051	0.0329911	0.0793249	0.00955108	3.44718	0.512034	43089.5	22294.4	61.551	4.10354	9.16543	0.88497	0.0404482	0.0036199	70.7569	4.99213	63.8817	4.25781	12.3757	1.30018	0.0405271	0.00362657	76.298	5.56162	106.492	7.03344	39.1776	4.10923	0.0179825	0.0036199	145.687	11.1463	111.977	7.39837	39.1776	4.10923	0.0179825	0.00156133	151.173	11.5092	343	2
27	pi+	1	0.13957	0.820795	0.0325471	0.077656	0.00955208	3.61152	0.510213	40413.4	21772.5	51.0168	3.40115	7.985	0.82158	0.0329332	0.00298891	59.0348	4.22572	52.9785	3.53106	10.8093	1.21228	0.0329974	0.00299442	63.8208	4.74633	88.9051	5.87352	34.2191	3.82961	0.0146428	0.00298891	123.139	9.70611	93.5508	6.18274	34.2191	3.82961	0.0146428	0.00128958	127.784	10.0136	299	6
27	pi+	2	0.13957	0.812648	0.0301941	0.0803258	0.00901009	3.70758	0.551068	26102.2	12666.7	38.3535	2.55699	5.81919	0.557401	0.0255847	0.00235241	44.1983	3.11674	39.8211	2.65415	7.85603	0.816512	0.0256346	0.00235673	47.7027	3.47302	66.6931	4.40552	24.8715	2.58154	0.0113649	0.00235241	91.576	6.98941	70.1605	4.63626	24.8715	2.58154	0.0113649	0.00101294	95.0434	7.21881	234	9
27	pi+	3	0.13957	0.81519	0.0277845	0.0799185	0.00846009	3.94476	0.563685	18532	8599.54	25.8361	1.72239	4.06834	0.388602	0.0170413	0.00157486	29.9215	2.11257	26.8382	1.78877	5.49914	0.569313	0.0170745	0.00157775	32.3544	2.35966	45.2335	2.98855	17.4107	1.79994	0.00756803	0.00157486	62.6518	4.79006	47.6124	3.1469	17.4107	1.79994	0.00756803	0.000677947	65.0306	4.94752	166	11
27	pi+	4	0.13957	0.770485	0.0144414	0.0875302	0.00451332	3.45245	0.323562	7758.28	1638.64	16.9665	1.13045	2.32039	0.0982258	0.00959779	0.000650486	19.2965	1.22933	17.6352	1.17475	3.10872	0.140202	0.00961659	0.000651701	20.7535	1.3156	29.9583	1.97933	9.84151	0.443699	0.00427618	0.000650486	39.804	2.42368	31.553	2.08552	9.84151	0.443699	0.00427618	0.000282609	41.3988	2.5295	114	11
27	pi+	5	0.13957	0.803152	0.0238801	0.0824143	0.00744139	4.40732	0.650643	6881.52	2736.69	10.4185	0.693787	1.69098	0.150644	0.00628459	0.000596492	12.1157	0.845028	10.8329	0.72124	2.28239	0.219045	0.00629684	0.000597587	13.1216	0.940883	18.5001	1.22212	7.22709	0.693062	0.00279249	0.000596492	25.73	1.91578	19.4899	1.28803	7.22709	0.693062	0.00279249	0.000256805	26.7198	1.98135	75	10
27	pi+	6	0.13957	0.787653	0.0221442	0.0853088	0.00695025	4.62735	0.732098	3529.41	1257	6.08688	0.405013	0.979084	0.0815912	0.00336785	0.000326814	7.06933	0.486931	6.33141	0.421211	1.31811	0.117788	0.00337443	0.000327415	7.6529	0.539327	10.8809	0.718612	4.17395	0.372926	0.00149782	0.000326814	15.0564	1.09186	11.4654	0.757532	4.17395	0.372926	0.00149782	0.000140783	15.6409	1.1306	47	9
27	pi+	7	0.13957	0.790131	0.0216472	0.0830786	0.00661851	4.82082	0.715488	2268.77	806.557	3.32074	0.220855	0.576243	0.0488542	0.00160717	0.000153685	3.89859	0.269863	3.45801	0.229954	0.778115	0.0708063	0.00161032	0.000153969	4.23773	0.300915	6.02697	0.398174	2.46411	0.224088	0.000716253	0.000153685	8.4918	0.622416	6.35792	0.420226	2.46411	0.224088	0.000716253	6.64489e-05	8.82274	0.644381	27	8
27	pi+	8	0.13957	0.772478	0.0194354	0.0861392	0.00603134	5.14769	0.823529	949.706	294.946	1.58944	0.105748	0.27387	0.0213509	0.000688245	6.77839e-05	1.864	0.127167	1.65589	0.110155	0.368814	0.0307042	0.000689597	6.79096e-05	2.02539	0.140927	2.90753	0.192175	1.16801	0.0972357	0.000307044	6.77839e-05	4.07584	0.289478	3.0678	0.202856	1.16801	0.0972357	0.000307044	2.93321e-05	4.23611	0.300121	14	6
27	pi0	0	0.13497	0.818287	0.0295422	0.0783607	0.00860994	3.56327	0.489694	46059.1	21850.9	62.1691	4.14365	9.70849	0.908986	0.0401294	0.00359388	71.9178	5.05623	64.4039	4.2916	12.9663	1.31731	0.0402026	0.00360009	77.4103	5.61251	108.589	7.17259	42.1967	4.29813	0.0178431	0.00359388	150.804	11.4743	113.897	7.52583	42.1967	4.29813	0.0178431	0.00155218	156.112	11.8255	343	2
27	pi0	1	0.13497	0.822076	0.0304102	0.0776308	0.00900934	3.72444	0.515228	40569.7	20561.6	51.3562	3.42321	8.28641	0.83708	0.0330859	0.00296462	59.6757	4.26326	53.2224	3.54681	11.0828	1.21713	0.0331462	0.00296973	64.3383	4.76691	90.159	5.95663	36.0709	3.97083	0.0147079	0.00296462	126.245	9.93042	94.6113	6.25305	36.0709	3.97083	0.0147079	0.00127891	130.697	10.2252	299	6
27	pi0	2	0.13497	0.813491	0.0297795	0.08031	0.00890923	3.73087	0.554995	25866.8	12330.6	38.5548	2.57035	5.95	0.572296	0.0257367	0.00235552	44.5305	3.145	39.9426	2.66224	7.93363	0.82674	0.0257836	0.00235956	47.902	3.49134	67.3756	4.45089	25.8181	2.69848	0.0114317	0.00235552	93.2051	7.15173	70.6748	4.67048	25.8181	2.69848	0.0114317	0.00101421	96.5044	7.36997	234	9
27	pi0	3	0.13497	0.814081	0.0273339	0.0802832	0.00829861	3.93486	0.566015	17931.6	8041.03	26.0034	1.73326	4.12871	0.388626	0.017095	0.00156108	30.1492	2.12345	26.9502	1.79597	5.50891	0.560857	0.0171261	0.00156376	32.4762	2.35839	45.7137	3.02012	17.929	1.83071	0.00759227	0.00156108	63.6503	4.85239	47.9728	3.17051	17.929	1.83071	0.00759227	0.000672076	65.9094	5.00189	166	11
27	pi0	4	0.13497	0.809212	0.0253386	0.0814768	0.00780996	4.1608	0.605903	11267.5	4699.48	17.0064	1.13307	2.73678	0.249926	0.0108681	0.00100755	19.7541	1.384	17.6325	1.17454	3.64926	0.359416	0.0108878	0.00100928	21.2926	1.53496	30.0793	1.98712	11.877	1.17343	0.00482672	0.00100755	41.9611	3.16155	31.5773	2.08686	11.877	1.17343	0.00482672	0.000433615	43.4591	3.26072	114	11
27	pi0	5	0.13497	0.803298	0.0241779	0.0823652	0.00746683	4.34206	0.641771	6784.12	2684.01	10.4704	0.697131	1.71416	0.153258	0.00629405	0.000589232	12.1909	0.850979	10.8609	0.723	2.28465	0.219827	0.00630552	0.000590244	13.1519	0.943418	18.6561	1.23235	7.43588	0.71779	0.00279722	0.000589232	26.0948	1.95073	19.5935	1.29477	7.43588	0.71779	0.00279722	0.000253764	27.0322	2.01282	75	10
27	pi0	6	0.13497	0.797288	0.022844	0.0829195	0.00705504	4.58751	0.682492	4002.39	1496.96	6.14167	0.408571	1.03767	0.0910145	0.00336932	0.00031831	7.18271	0.499903	6.37512	0.42404	1.38308	0.130282	0.00337548	0.000318858	7.76158	0.554641	11.0601	0.730531	4.50182	0.42544	0.00149905	0.00031831	15.5634	1.15629	11.6232	0.768045	4.50182	0.42544	0.00149905	0.000137279	16.1265	1.19362	47	9
27	pi0	7	0.13497	0.790293	0.022143	0.0829062	0.00668673	4.73314	0.702671	2255.28	804.815	3.34038	0.22203	0.585726	0.0501493	0.00160052	0.000150762	3.92771	0.27233	3.4699	0.230614	0.781083	0.0717287	0.00160345	0.000151023	4.25258	0.302494	6.08508	0.401908	2.54254	0.234229	0.000713525	0.000150762	8.62833	0.636288	6.39893	0.42282	2.54254	0.234229	0.000713525	6.52172e-05	8.94218	0.657114	27	8
27	pi0	8	0.13497	0.778142	0.0226937	0.0830656	0.0065236	4.69478	0.713534	1107.18	384.489	1.6094	0.10694	0.289883	0.0242194	0.000639011	6.00671e-05	1.89992	0.131219	1.67289	0.11115	0.386576	0.0346152	0.000640189	6.01721e-05	2.06011	0.145825	2.96341	0.195767	1.25838	0.113033	0.000285748	6.00671e-05	4.22208	0.30886	3.11772	0.206051	1.25838	0.113033	0.000285748	2.61024e-05	4.37639	0.31911	14	6
27	ka-	0	0.49368	0.711919	0.0276186	0.0947817	0.00921339	3.60547	0.493817	23970.5	16395.5	12.4411	0.769994	0.544488	0.0271652	0.013813	0.00136786	12.9994	0.798527	15.8793	0.97764	1.55265	0.0827613	0.0141473	0.0013986	17.4461	1.0618	14.066	0.854687	1.00747	0.0506481	0.00601595	0.00136786	15.0795	0.906703	18.8114	1.14144	1.00747	0.0506481	0.00601595	0.000573449	19.8249	1.19266	343	2
27	ka-	1	0.49368	0.742166	0.0237962	0.0882893	0.00822902	3.79401	0.403155	33675.3	23416.9	10.2284	0.634315	0.478445	0.0262954	0.0118858	0.00116501	10.7188	0.661776	13.0842	0.807056	1.37044	0.0809225	0.0121734	0.00119127	14.4668	0.88917	11.5754	0.704444	0.885714	0.0490826	0.00517623	0.00116501	12.4663	0.754692	15.5354	0.944127	0.885714	0.0490826	0.00517623	0.000489087	16.4263	0.993698	299	6
27	ka-	2	0.49368	0.746566	0.0214602	0.087788	0.0077042	4.06714	0.429648	27514.5	18148.1	7.80004	0.483066	0.380109	0.0209511	0.00907756	0.000890338	8.18922	0.504907	10.0085	0.616639	1.09024	0.0645049	0.00929702	0.000910383	11.1081	0.682054	8.86759	0.539194	0.703781	0.039109	0.00395132	0.000890338	9.57532	0.579193	11.942	0.725301	0.703781	0.039109	0.00395132	0.000373569	12.6497	0.764783	234	9
27	ka-	3	0.49368	0.7428	0.0191299	0.0891522	0.00707245	4.38458	0.486527	17014.1	10047.1	5.25845	0.325512	0.264497	0.0138264	0.00599262	0.000579069	5.52894	0.339917	6.77017	0.416964	0.75872	0.0424162	0.00613735	0.000592093	7.53503	0.459972	6.01433	0.365648	0.48973	0.0257987	0.00260711	0.000579069	6.50667	0.392026	8.12594	0.493515	0.48973	0.0257987	0.00260711	0.000242832	8.61828	0.519557	166	11
27	ka-	4	0.49368	0.736108	0.0185413	0.0903843	0.00692741	4.56612	0.541192	9794.18	5534.44	3.28351	0.203092	0.168339	0.0085854	0.00355505	0.000346719	3.4554	0.212024	4.23889	0.260903	0.482754	0.0262793	0.00364096	0.000354521	4.72529	0.287537	3.77551	0.229474	0.31168	0.0160155	0.00154712	0.000346719	4.08873	0.245836	5.11307	0.3105	0.31168	0.0160155	0.00154712	0.000145434	5.4263	0.326661	114	11
27	ka-	5	0.49368	0.758917	0.0158123	0.0827163	0.00587928	5.0203	0.462308	12405.3	7016.78	1.96915	0.121819	0.116951	0.00653095	0.0018917	0.000180044	2.08799	0.12853	2.56738	0.158102	0.337808	0.0202247	0.00193767	0.000184146	2.90713	0.17851	2.29546	0.139649	0.216711	0.012199	0.000825659	0.000180044	2.513	0.152028	3.14308	0.191135	0.216711	0.012199	0.000825659	7.60134e-05	3.36062	0.20341	75	10
27	ka-	6	0.49368	0.74665	0.0150049	0.0844592	0.00558205	5.39408	0.550522	6052.58	3136.68	1.0839	0.067085	0.0671378	0.0035474	0.000916445	8.92782e-05	1.15196	0.0707217	1.42178	0.087608	0.193836	0.0109419	0.000938762	9.13196e-05	1.61656	0.0986412	1.27813	0.0778415	0.124401	0.00662308	0.000400437	8.92782e-05	1.40293	0.0845538	1.75909	0.107101	0.124401	0.00662308	0.000400437	3.77628e-05	1.8839	0.113762	47	9
27	ka-	7	0.49368	0.734052	0.0139977	0.0863861	0.00538775	6.00272	0.710724	2626.53	1266.11	0.532362	0.0330032	0.0346989	0.00177495	0.00039123	4.07093e-05	0.567453	0.0348188	0.703428	0.0434114	0.100152	0.00545524	0.000400774	4.16421e-05	0.80398	0.0489083	0.636088	0.0388006	0.0642925	0.00331254	0.000171099	4.07093e-05	0.700551	0.0421539	0.880994	0.0537247	0.0642925	0.00331254	0.000171099	1.72386e-05	0.945458	0.0570545	27	8
27	ka-	8	0.49368	0.718604	0.0154031	0.0844395	0.00530208	5.77471	0.69959	1458.36	718.051	0.237718	0.0150426	0.0164786	0.000826771	0.000127585	1.45031e-05	0.254324	0.0158838	0.316392	0.0198768	0.047633	0.00254734	0.00013073	1.48421e-05	0.364155	0.022439	0.287843	0.0178174	0.0305378	0.00154339	5.61013e-05	1.45031e-05	0.318437	0.0193753	0.40106	0.024776	0.0305378	0.00154339	5.61013e-05	6.20523e-06	0.431654	0.0263256	14	6
27	ka+	0	0.49368	0.72186	0.0345097	0.0949341	0.0115652	3.22541	0.445569	31247.2	26665.7	17.6882	1.09936	0.698324	0.0384231	0.0236758	0.00253986	18.4102	1.14032	22.363	1.38181	1.98753	0.117523	0.0242461	0.00259637	24.3748	1.50193	19.6385	1.19613	1.29182	0.0716717	0.0102858	0.00253986	20.9406	1.27034	26.0263	1.58206	1.29182	0.0716717	0.0102858	0.00105911	27.3284	1.65479	343	2
27	ka+	1	0.49368	0.722847	0.0114058	0.0952775	0.00580438	3.41869	0.407711	25559.3	10647.8	14.5338	0.903346	0.59045	0.011819	0.0194761	0.00178575	15.1438	0.916951	18.4258	1.13859	1.68157	0.0345191	0.0199448	0.00182574	20.1273	1.17494	16.2017	0.986928	1.09235	0.0219221	0.00845676	0.00178575	17.3025	1.01064	21.5409	1.30967	1.09235	0.0219221	0.00845676	0.000747171	22.6417	1.33234	299	6
27	ka+	2	0.49368	0.729658	0.0262211	0.094529	0.0094352	3.64814	0.483731	20615.6	14521.8	10.8783	0.67577	0.45679	0.0238091	0.014824	0.00151779	11.3499	0.701097	13.8111	0.852995	1.30252	0.0726719	0.0151802	0.0015515	15.1288	0.927219	12.1573	0.740232	0.845193	0.0444007	0.00643179	0.00151779	13.0089	0.78615	16.1874	0.983797	0.845193	0.0444007	0.00643179	0.000632358	17.039	1.02883	234	9
27	ka+	3	0.49368	0.757341	0.0209752	0.0880019	0.00790564	3.96078	0.409313	23838.8	16047.8	7.1878	0.446998	0.331219	0.0183825	0.00996008	0.00099114	7.52898	0.466372	9.16573	0.5667	0.949319	0.056597	0.0101995	0.00101325	10.1252	0.624311	8.07238	0.492008	0.613207	0.0343144	0.00432238	0.00099114	8.68991	0.527313	10.8098	0.657734	0.613207	0.0343144	0.00432238	0.000413879	11.4273	0.692462	166	11
27	ka+	4	0.49368	0.752463	0.0187719	0.0895555	0.00735512	4.38445	0.488855	13693.9	8344.46	4.5047	0.279741	0.218308	0.0117384	0.00598167	0.000597131	4.72899	0.292077	5.77474	0.35662	0.62595	0.0360286	0.00612535	0.000610437	6.40682	0.39326	5.10669	0.311036	0.404188	0.0219041	0.00259483	0.000597131	5.51348	0.333537	6.87441	0.41811	0.404188	0.0219041	0.00259483	0.00024919	7.28119	0.440263	114	11
27	ka+	5	0.49368	0.768076	0.0146561	0.0838401	0.00579911	4.98667	0.457708	14828.3	8067.66	2.71895	0.168616	0.152971	0.00826281	0.00320022	0.000302284	2.87512	0.177181	3.52257	0.217334	0.44132	0.0255231	0.00327744	0.000309097	3.96717	0.243166	3.13257	0.190763	0.283417	0.0154294	0.0013916	0.000302284	3.41738	0.206495	4.26497	0.259492	0.283417	0.0154294	0.0013916	0.000126897	4.54978	0.275048	75	10
27	ka+	6	0.49368	0.760581	0.0141828	0.0838329	0.00546738	5.19576	0.489973	8418.29	4324.1	1.48529	0.0920962	0.0876436	0.00458142	0.00152735	0.000144293	1.57446	0.0968219	1.9347	0.119362	0.253015	0.0141353	0.00156435	0.000147567	2.18928	0.133645	1.72888	0.105317	0.162394	0.00855386	0.000665507	0.000144293	1.89194	0.114015	2.36498	0.143957	0.162394	0.00855386	0.000665507	6.07914e-05	2.52804	0.152571	47	9
27	ka+	7	0.49368	0.750682	0.0125104	0.0858396	0.00500653	6.09359	0.648787	3732.46	1693.16	0.737625	0.0457663	0.0470214	0.00235272	0.000666821	6.54593e-05	0.785314	0.0481845	0.970244	0.0599076	0.13578	0.0072281	0.000682983	6.69461e-05	1.10671	0.0672027	0.873483	0.0532778	0.0871289	0.0043906	0.000290643	6.54593e-05	0.960903	0.0577339	1.2055	0.0734895	0.0871289	0.0043906	0.000290643	2.75913e-05	1.29292	0.0779077	27	8
27	ka+	8	0.49368	0.775426	0.0118121	0.0754648	0.00453474	6.18644	0.503733	4938.13	2566.64	0.322051	0.0202996	0.024207	0.00138995	0.000240645	2.50266e-05	0.346499	0.0217145	0.427921	0.0267966	0.0706306	0.00435322	0.000246541	2.56078e-05	0.498798	0.0311754	0.385802	0.0238136	0.0449069	0.00259947	0.000105489	2.50266e-05	0.430814	0.0264381	0.538741	0.0332067	0.0449069	0.00259947	0.000105489	1.06712e-05	0.583753	0.0358169	14	6
27	pba	0	0.93827	0.72992	0.087859	0.0736347	0.0370101	2.11441	0.399109	5.37325e+06	3.91755e+07	7.95005	0.675223	0.289881	0.0703074	0.0235583	0.00464755	8.26349	0.750178	11.567	0.976189	1.0326	0.286128	0.0255728	0.0050024	12.6252	1.26732	3.39378	0.285581	0.149969	0.0365553	0.00699795	0.00464755	3.55075	0.326783	5.04358	0.42272	0.149969	0.0365553	0.00699795	0.00132755	5.20055	0.460603	343	2
27	pba	1	0.93827	0.5	0.000927783	0.0753023	0.00152548	-0.149499	7.40459e-07	2.19316e+06	644251	6.60352	0.5597	0.0845183	0	0.014523	0	6.70256	0.5597	9.65631	0.813571	0.266011	0	0.0156873	0	9.93801	0.813571	2.82771	0.237535	0.0435325	0	0.0041953	0	2.87543	0.237535	4.22315	0.353484	0.0435325	0	0.0041953	0	4.27088	0.353484	299	6
27	pba	2	0.93827	0.696376	0.0734783	0.0827333	0.0278103	2.24132	0.312777	759011	3.33909e+06	5.15205	0.435424	0.204024	0.0617684	0.0139584	0.0336509	5.37004	0.530843	7.58556	0.637627	0.724519	0.236979	0.0151486	0.0364194	8.32523	0.911026	2.21483	0.185591	0.10554	0.0320456	0.00414184	0.0336509	2.32451	0.251287	3.33043	0.278235	0.10554	0.0320456	0.00414184	0.00985804	3.44011	0.320139	234	9
27	pba	3	0.93827	0.678234	0.0606579	0.0881193	0.0229499	2.59738	0.320792	261970	846324	3.63455	0.306346	0.162127	0.0180899	0.00917648	0.00162279	3.80585	0.326058	5.41742	0.454632	0.577131	0.0725064	0.00995715	0.00174852	6.0045	0.528887	1.57271	0.131519	0.0838756	0.00940041	0.00272063	0.00162279	1.6593	0.142542	2.39421	0.199841	0.0838756	0.00940041	0.00272063	0.000465435	2.48081	0.209706	166	11
27	pba	4	0.93827	0.67071	0.0702977	0.0868057	0.0269204	3.00668	0.370224	232861	910180	2.42811	0.20396	0.126234	0.0177674	0.0050027	0.00104274	2.55935	0.22277	3.67493	0.307799	0.452033	0.0719563	0.0054308	0.00112393	4.13239	0.380879	1.05936	0.0883723	0.0653209	0.00923649	0.00148636	0.00104274	1.12617	0.0986515	1.63725	0.136523	0.0653209	0.00923649	0.00148636	0.00029965	1.70406	0.146059	114	11
27	pba	5	0.93827	0.651044	0.0593397	0.0908537	0.0237114	3.58598	0.598051	94074.9	297996	1.56234	0.130887	0.0920508	0.0111579	0.00276055	0.000563412	1.65715	0.142608	2.40153	0.200889	0.330352	0.0448801	0.00299692	0.000607403	2.73488	0.246376	0.687285	0.0572342	0.0476365	0.00579899	0.000820359	0.000563412	0.735742	0.0635966	1.0784	0.0898894	0.0476365	0.00579899	0.000820359	0.000162059	1.12686	0.0958504	75	10
27	pba	6	0.93827	0.646072	0.0466203	0.0827257	0.0163226	3.89116	0.499592	190174	496178	0.865309	0.072348	0.0616588	0.00714562	0.000980449	0.000151823	0.927948	0.0796454	1.35705	0.113473	0.223397	0.0289725	0.00106581	0.000164122	1.58151	0.142609	0.38478	0.0320114	0.0319196	0.00371472	0.000293115	0.000151823	0.416992	0.035878	0.615465	0.0513298	0.0319196	0.00371472	0.000293115	4.42603e-05	0.647678	0.0550888	47	9
27	pba	7	0.93827	0.638596	0.0398102	0.0807838	0.0147869	5.02788	0.723713	161876	402515	0.465234	0.0389605	0.0408113	0.0066953	0.00038162	0.000509076	0.506427	0.0461649	0.747416	0.0627117	0.14914	0.0268797	0.000415056	0.000552469	0.896971	0.0901438	0.209276	0.0174558	0.021134	0.0034794	0.000114349	0.000509076	0.230524	0.0214443	0.342644	0.0287011	0.021134	0.0034794	0.000114349	0.000151066	0.363892	0.0323315	27	8
27	pba	8	0.93827	0.623779	0.0256056	0.0806432	0.012947	6.42297	1.63527	81932.1	178922	0.199732	0.0168467	0.0210386	0.00225806	0.00029039	5.54661e-05	0.221061	0.0191602	0.329381	0.0278705	0.0773011	0.00921159	0.000320996	6.08518e-05	0.407003	0.0371429	0.0910913	0.00766238	0.010897	0.00117411	9.20644e-05	5.54661e-05	0.10208	0.00889196	0.152796	0.0129184	0.010897	0.00117411	9.20644e-05	1.71083e-05	0.163785	0.0141096	14	6
27	pro	0	0.93827	0.736006	0.0438803	0.0709679	0.0188422	2.48731	0.32434	5.04484e+07	2.01658e+08	7.73469	0.681009	0.0490111	0.00711891	0.0477614	0.00571407	7.83146	0.693842	10.3435	0.901935	0.143457	0.0222371	0.0518063	0.00615651	10.5388	0.930329	17.0103	1.44992	0.880331	0.150538	0.0321364	0.00571407	17.9227	1.60617	25.5448	2.18636	0.880331	0.150538	0.0321364	0.00360497	26.4572	2.3405	343	2
27	pro	1	0.93827	0.731716	0.0447696	0.0720154	0.019118	2.59945	0.333242	3.45061e+07	1.36249e+08	6.30382	0.554263	0.0421612	0.0060784	0.0380418	0.00494872	6.38403	0.565291	8.45543	0.736433	0.123481	0.0190141	0.0412633	0.00533066	8.62018	0.760778	14.033	1.19595	0.758443	0.128975	0.0255949	0.00494872	14.817	1.32987	21.17	1.81273	0.758443	0.128975	0.0255949	0.00311454	21.9541	1.94482	299	6
27	pro	2	0.93827	0.720871	0.0418558	0.076263	0.0177088	2.76063	0.321626	1.18321e+07	3.88607e+07	4.68491	0.411353	0.0331134	0.00636309	0.0287372	0.043018	4.74676	0.460734	6.30789	0.548712	0.0969322	0.0195084	0.0311608	0.0465046	6.43598	0.614725	10.5889	0.902115	0.59484	0.12847	0.019276	0.043018	11.2031	1.0736	16.0639	1.37576	0.59484	0.12847	0.019276	0.0280266	16.678	1.53225	234	9
27	pro	3	0.93827	0.713184	0.0431107	0.0779252	0.0183139	3.03446	0.34396	6.11298e+06	1.99737e+07	3.0085	0.263402	0.0235997	0.0028961	0.0174949	0.00287422	3.04959	0.269173	4.07688	0.353797	0.0691638	0.00905822	0.0189709	0.00309475	4.16502	0.365949	6.9747	0.594072	0.425205	0.0614186	0.0117383	0.00287422	7.41164	0.658365	10.6781	0.915409	0.425205	0.0614186	0.0117383	0.00180023	11.115	0.978628	166	11
27	pro	4	0.93827	0.706276	0.0388518	0.0782263	0.0165624	3.46076	0.382665	3.98744e+06	1.1733e+07	1.84291	0.160656	0.0167931	0.0020098	0.00964334	0.00155639	1.86935	0.164222	2.521	0.218006	0.0493263	0.00628931	0.0104594	0.00167673	2.58079	0.225972	4.43084	0.377291	0.304321	0.0426772	0.00648485	0.00155639	4.74165	0.421525	6.87058	0.589805	0.304321	0.0426772	0.00648485	0.000980294	7.18138	0.633463	114	11
